Iteration	Time[s]	Avg. step time[s]	Avg. CPU time (all solves)[s]	Avg. CPU time (all solves) x core[s]	Avg. CPU time (all solves) x core and per dof[s]	Avg. CPU time(problem)[s]	Avg. CPU time(problem) x core[s]	Avg. CPU time(problem) x core and per dof[s]	Avg. CPU time(problem+post-p.)[s]	Avg. CPU time(problem+post-p.) x core[s]	Avg. CPU time(problem+post-p.) x core and per dof[s]
11	47.245303599242945	10.337002470869725	36.132577419281006	1300.7727870941162	0.0009545751193934536	45.331783056259155	1631.9441900253296	0.001197606019662347	48.37885594367981	1741.6388139724731	0.001278105673245266
12	58.344575487007106	10.718137179316944	40.78444564342499	1468.2400431632996	0.0010774713527270682	51.19854259490967	1843.147533416748	0.001352598081869113	54.22795498371124	1952.2063794136047	0.0014326311683322214
13	69.44384737477127	10.845182082132682	38.842901865641274	1398.344467163086	0.001026178322562646	48.524078369140625	1746.8668212890625	0.0012819422585105312	51.555351972579956	1855.9926710128784	0.0013620245158136944
14	80.54311926253543	10.908704533540552	37.64273989200592	1355.1386361122131	0.0009944716234810821	46.96446752548218	1690.7208309173584	0.0012407393935718635	50.00568026304245	1800.2044894695282	0.0013210842297115726
15	91.64239115029959	10.946818004385275	35.39415879249573	1274.1897165298462	0.0009350670715548908	44.0551836013794	1585.9866096496582	0.0011638799429720859	47.10312442779541	1695.7124794006347	0.0012444025263604408
16	102.74166303806375	10.972226984948422	33.929449121157326	1221.4601683616638	0.0008963713706318644	42.15108017126719	1517.438886165619	0.0011135760374951704	45.207940538724266	1627.4858593940735	0.0011943342634134066
17	113.84093492582791	10.990376256779243	33.18697878292629	1194.7312361853465	0.0008767562819118221	41.094726290021626	1479.4101464407786	0.0010856685588613978	44.14124502454485	1589.0848208836146	0.0011661535724544238
18	124.94020681359207	11.00398821065236	32.80536991357803	1180.9933168888092	0.0008666746780507776	40.48250350356102	1457.3701261281967	0.0010694944389612444	43.52989590167999	1567.0762524604797	0.0011500025335961109
19	136.03947870135624	11.014575285887004	32.38669196764628	1165.920910835266	0.0008556137579955163	39.881209797329376	1435.7235527038574	0.0010536090509703417	42.9305268128713	1545.4989652633667	0.0011341679914633651
20	147.1387505891204	11.02304494607472	32.0987048625946	1155.5533750534057	0.0008480055178747385	39.46541631221771	1420.7549872398376	0.001042624334571957	42.51835751533508	1530.660870552063	0.0011232790213287298
21	158.23802247688457	11.029974668046487	31.726592670787465	1142.1573361483488	0.000838174803729987	38.9724447293715	1403.008010257374	0.0010296006744523803	42.1722601110285	1518.201363997026	0.0011141355836158855
22	169.33729436464873	11.035749436356292	31.374029119809467	1129.4650483131409	0.0008288605389361055	38.51975333690643	1386.7111201286316	0.001017641163925458	41.701629181702934	1501.2586505413055	0.0011017021341462256
23	180.4365662524129	11.040635778772282	31.118082761764526	1120.250979423523	0.0008220987731629644	38.17886946751521	1374.4393008305476	0.0010086354609403787	41.34747424492469	1488.5090728172888	0.0010923458270348909
24	191.53583814017705	11.044824072271703	30.75953037398202	1107.3430934633527	0.0008126262911862522	37.748455796922954	1358.9444086892263	0.0009972644984920995	40.90706472737448	1472.6543301854813	0.0010807107874715861
25	202.6351100279412	11.048453926637867	30.488530778884886	1097.5871080398558	0.0008054668387108973	37.41487054824829	1346.9353397369384	0.0009884516154562055	40.56442634264628	1460.319348335266	0.0010716587325014868
26	213.73438191570537	11.05163004920826	30.252497270703316	1089.0899017453194	0.000799231144211754	37.129245445132256	1336.6528360247612	0.0009809057763165026	40.270877823233604	1449.7516016364098	0.0010639035671360457
27	224.83365380346953	11.054432510299783	30.17687197292552	1086.3673910253187	0.000797233223420837	37.00526564261492	1332.1895631341372	0.0009776303931790901	40.14019147087546	1445.0468929515164	0.0010604510057824013
28	235.9329256912337	11.056923586825583	30.000120785501267	1080.0043482780457	0.0007925636897786449	36.785801437166	1324.288851737976	0.0009718324378412237	39.914112501674225	1436.9080500602722	0.0010544782970959058
29	247.03219757899785	11.059152444769717	29.842757501100238	1074.3392700396084	0.0007884063590061353	36.58997299796656	1317.2390279267963	0.0009666589083262856	39.712453741776315	1429.6483347039473	0.0010491507381849392
30	258.13146946676204	11.06115841691944	29.682589304447173	1068.5732149600983	0.0007841749261451753	36.39543899297714	1310.235803747177	0.0009615195760587852	39.51270815134048	1422.4574934482573	0.0010438737226920766
31	269.23074135452623	11.062973344102522	29.49057107880002	1061.6605588368006	0.0007791020574553529	36.17243780408587	1302.2077609470912	0.0009556281782755433	39.28479461442856	1414.2526061194283	0.001037852547142253
32	280.3300132422904	11.064623277905325	29.31981327316978	1055.513277834112	0.0007745908610686298	35.973995631391354	1295.0638427300887	0.000950385597363187	39.084230130369015	1407.0322846932845	0.001032553897558095
33	291.4292851300546	11.066129739203534	29.322645633117013	1055.6152427922125	0.0007746656882890472	35.951179514760554	1294.24246253138	0.0009497828256039457	39.05845395378444	1406.10434233624	0.0010318729249124074
34	302.5285570178188	11.06751066206023	29.261745701233547	1053.4228452444077	0.0007730567922760633	35.866813242435455	1291.2052767276764	0.0009475539797747927	38.97135549783707	1402.9687979221344	0.0010295718983894396
35	313.627828905583	11.068781111088388	29.13798394203186	1048.9674219131468	0.000769787169555951	35.72196774482727	1285.9908388137817	0.0009437273524470905	38.8882135105133	1399.975686378479	0.001027375396557997
36	324.7271007933472	11.069953833268226	29.020555285307076	1044.7399902710547	0.0007666848590644371	35.58468706791218	1281.0487344448384	0.0009401005777214461	38.746033723537735	1394.8572140473584	0.0010236191937952482
37	335.82637268111137	11.071039687138446	28.88456297803808	1039.8442672093709	0.000763092121368437	35.430570399319684	1275.5005343755086	0.0009360290182637557	38.588149026588155	1389.1733649571736	0.0010194480879897536
38	346.92564456887555	11.072047980017938	28.74667458023344	1034.8802848884038	0.0007594492914570813	35.27573756660734	1269.9265523978643	0.0009319385386929975	38.42944766793932	1383.4601160458155	0.0010152554070574692
39	358.02491645663974	11.072986735457464	28.616105753799964	1030.1798071367987	0.0007559998349836194	35.12983420799519	1264.6740314878268	0.0009280839640704637	38.28090744182981	1378.1126679058732	0.0010113311698676374
40	369.12418834440393	11.073862907201022	28.50894503593445	1026.32202129364	0.0007531687899168986	35.00793510278066	1260.2856637001037	0.0009248635502161222	38.15541143417359	1373.594811630249	0.0010080157305868537
41	380.2234602321681	11.074682551735316	28.417631656892837	1023.0347396481421	0.0007507564106756007	34.90318187590568	1256.5145475326044	0.0009220961078914107	38.048434457471295	1369.7436404689665	0.0010051895397197319
42	391.3227321199323	11.075450968486212	28.338099718093872	1020.1715898513794	0.0007486552815728065	34.81153900176287	1253.2154040634632	0.0009196750238233876	37.954247787594795	1366.3529203534126	0.001002701251917859
43	402.4220040076965	11.076172814524938	28.232024640747994	1016.3528870669278	0.0007458529176991439	34.69338654749321	1248.9619157097557	0.0009165535915537676	37.832362189437404	1361.9650388197465	0.0009994811949021823
44	413.5212758954607	11.076852199031975	28.133217636276694	1012.795834905961	0.0007432425667409039	34.58408473519718	1245.0270504670984	0.000913665981591387	37.71960689039791	1357.905848054325	0.0009965023483672702
45	424.6205477832249	11.077492761567182	28.043018000466482	1009.5486480167933	0.0007408596111293058	34.48482194628034	1241.4535900660924	0.0009110435894082306	37.61865938050406	1354.2717376981464	0.0009938354480741854
46	435.71981967098907	11.078097737294875	27.98566190401713	1007.4838285446167	0.0007393443385822977	34.41761714220047	1239.034217119217	0.000909268126973488	37.549604680803085	1351.7857685089111	0.0009920111138329041
47	446.81909155875326	11.078670011631885	27.897284701063825	1004.3022492382977	0.0007370095292471686	34.32126846184602	1235.5656646264565	0.0009067227217015221	37.45062177245681	1348.2223838084453	0.0009893961157259013
48	457.91836344651745	11.079212166266945	27.839331764923898	1002.2159435372603	0.0007354784889813985	34.25708384262888	1233.2550183346398	0.0009050270485741541	37.42800501773232	1347.4081806383633	0.0009887986108457231
49	469.01763533428164	11.079726518100207	27.782124262589676	1000.1564734532283	0.0007339671420952572	34.19363282277034	1230.9707816197322	0.0009033507561759046	37.391597069226776	1346.097494492164	0.000987836760784814
50	480.1169072220458	11.080215152341802	27.719451957941054	997.900270485878	0.0007323114223275138	34.12307635545731	1228.4307487964631	0.0009014867472117011	37.31717159748077	1343.4181775093077	0.0009858705378178372
51	491.21617910981	11.080679950766738	27.663968993396296	995.9028837622666	0.0007308456354590588	34.05964822885467	1226.147336238768	0.0008998110596231287	37.25053684885909	1341.0193265589273	0.000984110135497704
52	502.3154509975742	11.081122615933344	27.60627724443163	993.8259807995387	0.0007293214954145522	33.9948227916445	1223.813620499202	0.0008980984569281543	37.18260854198819	1338.5739075115748	0.0009823155590718638
53	513.4147228853384	11.081544692022433	27.558955475341442	992.1223971122919	0.0007280713165841023	33.9411659351615	1221.881973665814	0.0008966809134302415	37.125532272250155	1336.5191618010056	0.000980807679178119
54	524.5139947731026	11.081947582834745	27.50400246815248	990.1440888534892	0.0007266195304911888	33.87976638837294	1219.671589981426	0.0008950588182493116	37.06079610911283	1334.188659928062	0.0009790974349866014
55	535.6132666608668	11.082332567388734	27.628737534417045	994.6345512390136	0.0007299148667023419	34.050935448540585	1225.8336761474611	0.000899580879439411	37.22879106203715	1340.2364782333375	0.000983535640442702
56	546.712538548631	11.082700813483852	27.74853714134382	998.9473370883776	0.0007330798145763453	34.21241667477981	1231.6470002920732	0.0009038470008131621	37.387511082317516	1345.9503989634306	0.0009877288143907196
57	557.8118104363951	11.08305338953237	27.896704937549348	1004.2813777517765	0.0007369942126584949	34.40075717073806	1238.4272581465702	0.0009088227087270966	37.57269759381071	1352.6171133771854	0.0009926211981879612
58	568.9110823241593	11.083391274912197	28.016508509715397	1008.5943063497543	0.0007401592652888988	34.55903906126817	1244.1254062056541	0.0009130043078640011	37.727688416838646	1358.1967830061913	0.0009967158516548307
59	580.0103542119235	11.083715369052033	28.130015081288864	1012.6805429263991	0.0007431579594549525	34.70941561095569	1249.5389619944049	0.0009169770583048635	37.87583326806828	1363.529997650458	0.0010006296435609288
60	591.1096260996877	11.084026499426278	28.231995120048524	1016.3518243217468	0.000745852137801134	34.8466726398468	1254.480215034485	0.0009206032082808519	38.01126152515411	1368.405414905548	0.0010042074797937787
61	602.2088979874519	11.084325428609374	28.366533597310383	1021.1952095031738	0.000749406467222614	35.01549589867685	1260.5578523523668	0.0009250632964883455	38.17799359209397	1374.407769315383	0.001008612321465021
62	613.3081698752161	11.084612860516197	28.46221960049409	1024.6399056177872	0.0007519343654362805	35.143968554643486	1265.1828679671655	0.000928457374898116	38.33583470032765	1380.0900492117955	0.001012782275714035
63	624.4074417629803	11.08488944593597	28.559509641719313	1028.1423471018952	0.0007545046402229555	35.2734963938875	1269.84587017995	0.0009318793298607075	38.46241768800987	1384.6470367683553	0.001016126431575871
64	635.5067136507445	11.085155787451308	28.65592504872216	1031.6133017539978	0.0007570518083251126	35.40407614354734	1274.5467411677043	0.0009353290749114273	38.590306048040034	1389.2510177294412	0.0010195050736563466
65	646.6059855385087	11.085412443820633	28.747906307740646	1034.9246270786632	0.0007594818320759972	35.5276385567405	1278.994988042658	0.0009385934311724743	38.71133644797585	1393.6081121271307	0.001022702537461055
66	657.7052574262729	11.08565993389105	28.83548265695572	1038.0773756504059	0.000761795483909852	35.643456424985615	1283.1644312994822	0.0009416531867532922	38.82520947711809	1397.7075411762512	0.0010257109129535582
67	668.804529314037	11.08589874009935	28.90504783078244	1040.5817219081678	0.0007636333042053904	35.74100375175476	1286.6761350631714	0.0009442302586852679	38.92010510176943	1401.1237836636994	0.0010282179304070967
68	679.9038012018012	11.086129311610813	28.99321892754785	1043.7558813917226	0.0007659626684864169	35.85607311643403	1290.818632191625	0.0009472702397874361	39.033415424412695	1405.202955278857	0.001031211439934817
69	691.0030730895654	11.086352067138836	29.06800856024532	1046.4483081688315	0.000767938512106238	35.95818648904057	1294.4947136054607	0.0009499679406382906	39.13418975522963	1408.8308311882665	0.0010338737650647158
70	702.1023449773296	11.086567397482591	29.159597996870676	1049.7455278873445	0.0007703581844254115	36.075327730178834	1298.7117982864381	0.0009530626579884507	39.24944482644399	1412.9800137519837	0.0010369186522890203
71	713.2016168650938	11.086775667815077	29.10416594880526	1047.7499741569893	0.0007688937427032986	36.00691515891278	1296.24894572086	0.000951255287934925	39.179506798259546	1410.4622447373436	0.0010350709816722907
72	724.300888752858	11.08697721974974	29.075821864989496	1046.7295871396218	0.0007681449293297447	35.96722755893584	1294.8201921216903	0.0009502067938004819	39.13828315657954	1408.9781936368634	0.0010339819073385697
73	735.4001606406222	11.087172373210286	29.0264322076525	1044.95155947549	0.0007668401196146176	35.90558961081126	1292.6012259892054	0.0009485784003701591	39.074372946269925	1406.6774260657173	0.0010322934837332222
74	746.4994325283864	11.087361428125188	29.003953907638788	1044.1423406749964	0.0007662462725255942	35.8715757727623	1291.3767278194427	0.0009476797995551701	39.03835178911686	1405.380664408207	0.0010313418521905543
75	757.5987044161506	11.087544665965789	28.99087900015024	1043.6716440054086	0.0007659008506855712	35.84704845501826	1290.4937443806573	0.0009470318201156678	39.01177726892325	1404.423981681237	0.0010306397883579005
76	768.6979763039147	11.087722351144551	28.941867185361456	1041.9072186730125	0.0007646060230730598	35.78717499068289	1288.3382996645842	0.0009454500420237476	38.97397129463427	1403.0629666068337	0.0010296410042965832
77	779.7972481916789	11.08789473228813	28.90067539642106	1040.4243142711582	0.0007635177902467785	35.73526987388952	1286.4697154600228	0.0009440787771819065	38.9205383364834	1401.1393801134025	0.0010282293758977967
78	790.8965200794431	11.08806204339807	28.90898327266469	1040.7233978159288	0.000763737273398095	35.73333987418343	1286.4002354706035	0.000944027789130916	38.91627274190678	1400.985818708644	0.0010281166845056214
79	801.9957919672073	11.088224504910624	28.856854756673176	1038.8467712402344	0.0007623601066435902	35.671290238698326	1284.1664485931396	0.0009423885194625997	38.85286699516186	1398.703211825827	0.0010264415881634224
80	813.0950638549715	11.088382324665673	28.938724637031555	1041.794086933136	0.0007645230010839997	35.77578516347068	1287.9282658849445	0.0009451491377858682	38.95609799793788	1402.4195279257638	0.0010291688153317626
81	824.1943357427357	11.088535698793821	29.009367036147857	1044.337213301323	0.0007663892802532986	35.8684354164231	1291.2636749912315	0.0009475968354756181	39.04758812676013	1405.7131725633649	0.0010315858640695375
82	835.2936076304999	11.088684812529518	29.07504402597745	1046.7015849351883	0.0007681243798472327	35.95580753352907	1294.4090712070465	0.0009499050917660644	39.133549484941696	1408.807781457901	0.0010338568499667572
83	846.3928795182641	11.088829840957391	29.14381856134493	1049.1774682084174	0.0007699413125157172	36.0452367867509	1297.6285243230323	0.0009522676948840456	39.221436232736664	1411.97170437852	0.0010361787021223889
84	857.4921514060283	11.088970949698023	29.225471573906976	1052.116976660651	0.0007720984775944989	36.14708740968962	1301.2951467488263	0.0009549584542346407	39.32197576922339	1415.5911276920422	0.0010388348242952393
85	868.5914232937924	11.089108295538905	29.304444176355997	1054.9599903488158	0.0007741848297674098	36.24622503280639	1304.86410118103	0.000957577539702166	39.41904222806295	1419.0855202102662	0.0010413991923296775
86	879.6906951815566	11.089242027015553	29.378708462966117	1057.6335046667803	0.0007761467944353301	36.339663900827105	1308.2279004297757	0.0009600460715636453	39.51125416943901	1422.4051500998044	0.0010438353104047081
87	890.7899670693208	11.089372284947354	29.438881768808738	1059.7997436771145	0.0007777364939450686	36.418945680965074	1311.0820445147426	0.0009621405918040017	39.58866698401315	1425.1920114244735	0.0010458804550357486
88	901.889238957085	11.089499202932185	29.510645349820454	1062.3832325935364	0.0007796323932637762	36.50906158410586	1314.3262170278108	0.0009645213353087249	39.67719692144639	1428.37908917207	0.0010482192994147308
89	912.9885108448492	11.089622907803477	29.56917527657521	1064.4903099567075	0.0007811786768618622	36.585334071630164	1317.0720265786858	0.0009665363540005855	39.75213988521431	1431.0770358677153	0.0010501991938395411
